feature,importance,fold
Y_union_month_nunique_x,35.5,2
union_purchase_date_max,35.5,4
hist_purchase_amount_skew_mean,35.5,4
hist_installments_sum,35.5,4
N_hist_auth_purchase_amount_std,35.25,2
union_purchase_date_uptonow,35.25,3
Y_union_auth_month_diff_mean,35.0,2
Y_hist_auth_purchase_amount_sum,34.75,4
union_authorized_flag_std,34.75,4
hist_purchase_date_uptonow,34.75,4
historica_merchants_merchant_group_id_nunique,34.75,4
hist_purchase_amount_var_skew,34.5,2
new_merchants_category_1_sum,34.5,4
union_authorized_flag_std,34.5,1
union_purchase_amount_mean_skew,34.5,1
N_union_weekofyear_nunique_x,34.25,1
union_purchase_amount_max_skew,34.25,4
new_purchase_amount_std,34.25,2
hist_purchase_amount_skew_mean,34.25,2
N_hist_auth_installments_sum,34.25,3
union_month_diff_mean,34.0,3
union_purchase_date_uptonow,34.0,2
score_log6_max,34.0,4
Y_hist_auth_purchase_amount_sum,34.0,1
union_month_lag_skew,34.0,3
Y_union_auth_purchase_date_uptonow,33.75,1
union_purchase_amount_max_skew,33.75,3
hist_purchase_amount_std_skew,33.75,1
new_purchase_month_std,33.75,1
union_merchants_category_1_sum,33.75,2
hist_month_diff_mean,33.75,2
union_category_1_mean,33.5,4
new_purchase_date_min,33.5,1
hist_purchase_date_min,33.5,2
N_hist_auth_installments_sum,33.25,2
merchants_avg_purchases_lag6_min,33.25,4
merchants_avg_sales_lag3_min,33.0,4
new_purchase_date_max,33.0,1
N_hist_auth_category_1_sum,32.75,1
score_numerical_skew,32.75,3
hist_purchase_amount_mean_skew,32.75,1
union_installments_skew_mean,32.5,1
hist_month_diff_std,32.5,4
new_merchants_category_1_sum,32.5,1
feature_1,32.25,1
historica_merchants_category_4_sum,32.25,4
merchants_active_months_lag12_skew,32.25,3
union_purchase_amount_mean_skew,32.25,4
hist_purchase_amount_std_skew,32.25,4
merchants_active_months_lag12_std,32.0,1
Y_hist_auth_month_diff_mean,32.0,2
historica_merchants_category_4_sum,32.0,1
N_hist_auth_purchase_date_ptp,31.75,3
union_category_1_mean,31.75,1
hist_purchase_amount_skew_skew,31.5,3
N_hist_auth_purchase_amount_std,31.5,3
score_numerical_median,31.5,4
union_category_1_mean,31.25,3
union_purchase_amount_skew_skew,31.25,2
new_merchants_category_1_mean,31.25,3
Y_union_auth_month_diff_std,31.25,4
hist_purchase_date_min,31.25,3
union_purchase_date_max,31.0,3
score_numerical_skew,31.0,2
score_log3_max,31.0,1
hist_purchase_date_max,31.0,3
hist_installments_skew_std,30.75,1
hist_purchase_amount_count_skew,30.75,4
union_purchase_amount_var_skew,30.75,2
Y_hist_auth_purchase_date_min,30.75,3
union_purchase_amount_skew_mean,30.75,2
hist_month_lag_mean_y,30.75,4
Y_union_auth_purchase_amount_max,30.5,3
new_purchase_amount_count_mean,30.5,4
hist_installments_skew_skew,30.5,1
hist_purchase_amount_skew_mean,30.5,1
hist_purchase_amount_mean_skew,30.25,4
new_merchants_category_1_sum,30.25,3
merchants_active_months_lag12_skew,30.25,1
union_authorized_flag_std,30.25,2
hist_purchase_amount_std_skew,30.0,3
N_hist_auth_month_lag_std,30.0,1
union_month_lag_mean_y,30.0,4
N_hist_auth_merchant_category_id_nunique,30.0,3
Y_hist_auth_purchase_date_ptp,30.0,4
hist_purchase_date_min,29.75,1
union_purchase_month_std,29.75,4
N_union_auth_purchase_date_average,29.75,4
Y_hist_auth_purchase_amount_sum,29.75,2
merchants_active_months_lag12_skew,29.75,4
hist_installments_skew_std,29.75,4
Y_union_auth_month_lag_mean,29.75,1
Y_union_auth_purchase_month_std,29.5,4
merchants_avg_purchases_lag3_min,29.5,2
hist_purchase_amount_max_skew,29.5,3
new_purchase_date_min,29.5,2
hist_purchase_amount_median_skew,29.5,3
union_category_1_mean,29.5,2
Y_hist_auth_purchase_date_average,29.5,1
hist_purchase_date_max,29.5,2
Y_union_auth_purchase_amount_max,29.5,4
Y_hist_auth_installments_sum,29.25,4
merchants_avg_sales_lag12_min,29.25,3
union_month_diff_std,29.25,3
merchants_avg_purchases_lag6_min,29.25,1
new_purchase_month_std,29.25,4
N_union_hour_nunique_x,29.25,1
N_hist_auth_installments_std,29.25,4
union_installments_skew_mean,29.25,4
score_log3_skew,29.0,3
historica_merchants_category_4_sum,29.0,3
merchants_avg_sales_lag12_min,29.0,2
Y_hist_auth_purchase_amount_sum,29.0,3
score_log3_skew,28.75,4
N_union_weekofyear_nunique_x,28.75,2
N_hist_auth_purchase_date_average,28.75,1
Y_hist_auth_purchase_date_ptp,28.75,1
N_hist_auth_category_1_mean,28.75,4
merchants_active_months_lag12_std,28.75,4
new_purchase_date_max,28.5,4
Y_union_auth_purchase_date_max,28.5,4
Y_union_auth_purchase_amount_sum,28.5,4
Y_union_auth_purchase_amount_min,28.5,4
union_purchase_amount_count_skew,28.25,2
merchants_avg_sales_lag6_min,28.25,1
union_month_lag_mean_y,28.25,1
N_hist_auth_purchase_month_mean,28.25,1
union_installments_skew_skew,28.0,1
new_month_diff_mean,28.0,3
hist_month_lag_mean_x,28.0,4
score_log6_max,28.0,1
new_purchase_amount_sum,28.0,2
new_purchase_amount_count_mean,27.75,2
union_8_2017_rate,27.75,1
merchants_avg_sales_lag3_min,27.75,1
union_purchase_amount_std_skew,27.75,4
N_hist_auth_purchase_month_std,27.75,4
union_purchase_amount_count_skew,27.75,3
Y_union_auth_purchase_date_max,27.75,3
Y_union_auth_purchase_date_uptonow,27.5,4
historica_merchants_category_1_mean,27.5,1
Y_union_auth_purchase_amount_min,27.5,1
new_purchase_amount_count_mean,27.5,3
union_purchase_amount_var_skew,27.5,3
Y_hist_auth_purchase_date_average,27.5,4
N_hist_auth_purchase_date_average,27.5,4
Y_hist_auth_installments_sum,27.5,1
union_purchase_amount_max_skew,27.5,2
union_weekofyear_nunique_x,27.5,4
N_hist_auth_category_1_sum,27.5,2
historica_merchants_merchant_group_id_nunique,27.25,1
union_installments_skew_skew,27.25,4
score_log12_max,27.25,1
hist_installments_min_skew,27.25,1
Y_hist_auth_month_lag_std,27.0,1
N_hist_auth_category_1_sum,27.0,3
hist_installments_skew_mean,27.0,1
new_merchants_category_1_mean,27.0,1
union_installments_std_skew,27.0,1
Y_hist_auth_month_lag_mean,27.0,3
N_hist_auth_month_lag_mean,26.75,2
hist_installments_var_skew,26.75,1
Y_hist_auth_category_1_mean,26.75,4
union_month_lag_skew,26.75,2
hist_purchase_amount_min_skew,26.75,2
union_merchants_category_1_mean,26.75,4
union_purchase_date_max,26.5,2
union_purchase_amount_std_skew,26.5,3
hist_installments_std_skew,26.5,3
N_hist_auth_purchase_date_average,26.5,3
new_merchants_category_1_mean,26.5,4
N_hist_auth_month_diff_std,26.5,4
Y_union_auth_purchase_amount_max,26.5,1
N_hist_auth_purchase_month_mean,26.25,4
new_purchase_amount_count_mean,26.25,1
historica_merchants_category_1_mean,26.25,4
hist_purchase_amount_std_skew,26.25,2
hist_installments_sum,26.25,1
union_purchase_amount_min_skew,26.25,3
hist_purchase_date_uptonow,26.25,2
union_purchase_amount_skew_std,26.25,3
union_purchase_amount_skew_skew,26.25,3
Y_hist_auth_purchase_date_uptonow,26.25,4
N_hist_auth_purchase_date_ptp,26.25,2
new_purchase_date_max,26.25,3
Y_hist_auth_purchase_date_min,26.25,2
union_month_diff_mean,26.0,2
score_log12_max,26.0,4
Y_hist_auth_purchase_date_max,26.0,2
union_installments_min_skew,26.0,4
hist_purchase_amount_skew_std,25.75,2
score_log3_skew,25.75,1
N_union_auth_purchase_date_average,25.75,1
union_purchase_amount_min_skew,25.75,2
score_log12_skew,25.75,1
feature_1,25.75,3
hist_purchase_amount_min,25.75,1
union_10_2017_rate,25.5,1
union_month_diff_std,25.5,2
hist_purchase_date_ptp,25.25,4
hist_installments_mean_skew,25.25,1
Y_union_auth_month_lag_std,25.25,4
Y_union_auth_month_diff_std,25.25,1
first_active_month_weekofyear,25.25,1
N_union_weekofyear_nunique_x,25.0,3
hist_month_lag_mean_y,25.0,1
Y_union_auth_month_lag_std,25.0,3
hist_purchase_amount_count_std,25.0,1
merchants_avg_purchases_lag3_min,25.0,3
Y_hist_auth_month_diff_std,25.0,4
union_purchase_amount_min,25.0,1
Y_union_auth_month_lag_std,25.0,2
merchants_avg_sales_lag6_min,25.0,4
hist_purchase_amount_count_skew,24.75,3
hist_installments_max_skew,24.75,1
hist_installments_max_skew,24.75,4
Y_hist_auth_month_lag_mean,24.75,1
union_purchase_amount_skew_mean,24.75,1
score_numerical_median,24.75,1
hist_month_diff_std,24.75,1
N_union_month_nunique_x,24.75,1
N_hist_auth_purchase_month_std,24.75,1
new_purchase_month_std,24.75,2
hist_installments_max_skew,24.5,2
union_purchase_amount_std_skew,24.5,1
merchants_avg_sales_lag3_min,24.5,2
Y_hist_auth_purchase_date_average,24.5,3
Y_union_auth_month_lag_mean,24.5,3
new_purchase_date_min,24.25,3
new_merchants_numerical_1_std,24.25,4
hist_purchase_date_uptonow,24.0,1
union_installments_min_skew,24.0,1
union_installments_max_skew,24.0,1
union_purchase_month_std,24.0,1
score_log12_skew,24.0,4
Y_hist_auth_purchase_amount_min,23.75,4
new_merchants_numerical_1_min,23.75,4
N_hist_auth_purchase_date_average,23.75,2
Y_hist_auth_category_1_mean,23.75,3
Y_hist_auth_installments_sum,23.75,2
Y_union_auth_month_diff_std,23.75,2
union_installments_max_skew,23.5,4
Y_new_auth_purchase_amount_max,23.5,4
hist_installments_std_skew,23.5,4
merchants_active_months_lag12_mean,23.5,4
hist_installments_var_skew,23.5,4
Y_union_auth_month_lag_mean,23.5,2
hist_installments_min_skew,23.5,4
historica_merchants_merchant_group_id_nunique,23.5,3
merchants_active_months_lag12_mean,23.5,1
N_hist_auth_month_lag_mean,23.25,3
merchants_active_months_lag12_std,23.25,3
union_weekofyear_nunique,23.25,4
Y_hist_auth_month_diff_std,23.25,1
hist_month_diff_std,23.25,3
union_12_2017_rate,23.25,1
N_hist_auth_installments_mean,23.0,4
hist_purchase_amount_count_skew,23.0,2
union_11_2017_rate,23.0,1
hist_purchase_month_std,23.0,1
Y_hist_auth_month_lag_mean,23.0,2
union_installments_skew_std,23.0,4
merchants_avg_purchases_lag12_min,23.0,4
N_hist_auth_installments_mean,23.0,1
N_hist_auth_purchase_date_uptonow,23.0,2
score_log6_skew,23.0,4
merchants_avg_purchases_lag6_min,23.0,3
union_purchase_amount_mean_skew,23.0,2
new_purchase_month_std,22.75,3
hist_installments_median_skew,22.75,4
historica_merchants_numerical_1_skew,22.75,3
N_hist_auth_month_lag_std,22.75,4
union_installments_max_skew,22.75,3
union_9_2017_rate,22.75,1
Y_hist_auth_purchase_month_std,22.75,1
N_hist_auth_purchase_month_mean,22.75,3
hist_purchase_amount_min_skew,22.75,3
N_hist_auth_installments_std,22.75,1
union_installments_var_skew,22.75,4
hist_month_diff_std,22.5,2
hist_month_lag_skew,22.5,1
new_purchase_month_max,22.5,1
N_hist_auth_category_1_mean,22.5,1
hist_purchase_amount_count_std,22.5,4
union_authorized_flag_std,22.5,3
hist_installments_max_skew,22.5,3
union_10_2017_rate,22.5,4
merchants_avg_purchases_lag3_skew,22.25,1
N_hist_auth_installments_std,22.25,2
Y_hist_auth_purchase_date_ptp,22.25,2
N_hist_auth_purchase_month_std,22.25,3
historica_merchants_numerical_1_skew,22.25,4
hist_purchase_amount_mean_skew,22.0,2
merchants_avg_purchases_lag12_min,22.0,1
new_installments_mean,22.0,4
union_installments_sum,22.0,4
score_log3_std,22.0,1
union_purchase_amount_skew_std,22.0,2
union_installments_skew_std,22.0,1
merchants_avg_purchases_lag3_skew,21.75,4
new_merchants_numerical_1_median,21.75,4
hist_purchase_date_average,21.75,1
N_hist_auth_purchase_date_min,21.75,1
hist_purchase_month_mean,21.75,4
union_11_2017_rate,21.75,4
merchants_avg_sales_lag3_mean,21.75,4
N_hist_auth_month_diff_std,21.75,1
Y_hist_auth_purchase_date_max,21.75,3
hist_month_lag_skew,21.5,4
merchants_avg_sales_lag3_min,21.5,3
hist_purchase_date_uptonow,21.5,3
hist_installments_skew_std,21.5,3
union_purchase_amount_skew_var,21.5,4
N_hist_auth_purchase_month_std,21.5,2
union_purchase_month_mean,21.5,1
union_merchants_category_2_sum,21.5,1
hist_purchase_amount_max_skew,21.25,2
hist_purchase_amount_mean_skew,21.25,3
merchants_active_months_lag12_skew,21.25,2
hist_installments_std_skew,21.25,1
hist_category_1_mean,21.25,1
new_purchase_amount_std_mean,21.25,1
Y_union_auth_purchase_amount_min,21.0,3
union_weekofyear_nunique,21.0,1
hist_installments_skew_skew,21.0,2
new_merchants_numerical_1_std,21.0,1
merchants_avg_sales_lag3_skew,21.0,4
Y_union_auth_purchase_month_std,21.0,1
merchants_active_months_lag12_std,21.0,2
score_log3_mean,21.0,1
new_purchase_amount_skew_mean,21.0,2
merchants_avg_purchases_lag12_min,21.0,3
score_log6_skew,21.0,1
hist_installments_skew_mean,21.0,4
new_merchants_numerical_1_min,21.0,1
union_12_2017_rate,20.75,4
union_purchase_month_std,20.75,3
union_weekofyear_nunique_x,20.75,3
union_month_lag_std_y,20.75,4
Y_union_auth_purchase_month_std,20.75,3
union_purchase_amount_min,20.75,3
Y_union_auth_purchase_month_mean,20.75,4
new_purchase_month_max,20.75,4
N_hist_auth_installments_std,20.75,3
hist_purchase_date_ptp,20.75,1
new_purchase_date_max,20.75,2
N_union_hour_nunique_x,20.5,3
Y_hist_auth_purchase_date_uptonow,20.5,1
union_month_lag_std_y,20.5,1
union_installments_mean_skew,20.5,1
score_log12_mean,20.5,1
union_1_2018_rate,20.5,1
score_log3_mean,20.5,4
N_hist_auth_purchase_month_mean,20.5,2
hist_installments_median_skew,20.5,1
union_merchants_category_2_sum,20.5,4
hist_purchase_date_average,20.25,3
score_log3_max,20.25,3
merchants_avg_sales_lag6_min,20.25,2
N_hist_auth_purchase_date_min,20.25,4
union_month_nunique,20.25,1
Y_union_auth_month_lag_std,20.25,1
hist_installments_max_mean,20.25,4
historica_merchants_merchant_group_id_nunique,20.25,2
union_purchase_month_mean,20.25,4
new_month_diff_mean,20.25,2
Y_hist_auth_purchase_amount_min,20.0,3
Y_union_auth_purchase_amount_max,20.0,2
score_numerical_median,20.0,2
union_merchants_category_4_sum,20.0,1
new_merchants_numerical_1_median,20.0,2
hist_installments_skew_skew,20.0,3
union_merchants_category_1_mean,20.0,3
new_merchants_numerical_1_max,20.0,4
hist_purchase_amount_skew_mean,19.75,3
Y_union_auth_purchase_month_mean,19.75,2
union_purchase_amount_mean_skew,19.75,3
union_merchants_category_1_mean,19.75,2
union_purchase_amount_min,19.75,4
union_installments_skew_mean,19.75,3
N_hist_auth_purchase_date_min,19.75,3
Y_hist_auth_category_1_mean,19.75,2
Y_union_auth_purchase_amount_sum,19.5,3
new_purchase_month_max,19.5,2
N_union_dayofweek_nunique_x,19.5,4
Y_union_auth_purchase_date_uptonow,19.5,2
N_hist_auth_purchase_date_max,19.5,1
hist_purchase_amount_min,19.5,4
merchants_avg_purchases_lag12_skew,19.5,4
score_log6_max,19.5,2
new_merchants_numerical_2_median,19.5,4
first_active_month_month,19.5,1
new_merchants_category_1_mean,19.5,2
Y_union_auth_purchase_date_ptp,19.5,1
Y_union_auth_purchase_date_ptp,19.5,4
hist_month_lag_std_y,19.25,1
hist_installments_sum,19.25,3
new_purchase_month_min,19.25,4
hist_installments_mean_skew,19.25,4
hist_purchase_month_std,19.25,3
Y_union_auth_installments_sum,19.25,1
N_union_auth_purchase_date_average,19.25,3
Y_union_auth_purchase_amount_sum,19.25,1
merchants_avg_purchases_lag3_std,19.25,1
historica_merchants_numerical_2_skew,19.25,4
hist_installments_skew_std,19.25,2
new_purchase_amount_std_mean,19.25,4
Y_hist_auth_month_lag_std,19.25,4
union_merchants_category_4_mean,19.0,1
union_installments_median_skew,19.0,4
merchants_avg_sales_lag12_skew,19.0,4
historica_merchants_numerical_2_skew,19.0,2
union_month_lag_mean_y,19.0,2
Y_hist_auth_purchase_date_uptonow,19.0,3
new_merchants_numerical_2_median,19.0,2
union_6_2017_rate,19.0,4
union_installments_skew_skew,19.0,2
union_installments_skew_mean,19.0,2
historica_merchants_category_2_sum,19.0,4
first_active_month_month,19.0,4
Y_union_auth_month_diff_std,19.0,3
historica_merchants_category_2_sum,19.0,1
new_installments_mean,19.0,1
union_merchants_numerical_1_skew,19.0,4
union_month_lag_mean_x,19.0,3
union_purchase_amount_skew_mean,19.0,3
union_merchants_numerical_1_skew,19.0,3
union_installments_skew_skew,18.75,3
Y_union_auth_purchase_amount_min,18.75,2
N_hist_auth_subsector_id_nunique,18.75,1
hist_installments_min_std,18.75,3
Y_hist_auth_purchase_amount_min,18.75,1
new_merchant_category_id_nunique,18.75,1
Y_union_auth_purchase_date_max,18.75,2
historica_merchants_category_4_mean,18.75,1
hist_purchase_month_mean,18.75,1
union_2_2018_rate,18.75,4
N_hist_auth_purchase_date_max,18.5,4
union_10_2017_rate,18.5,3
merchants_avg_sales_lag12_skew,18.5,1
union_month_lag_mean_y,18.5,3
N_union_auth_purchase_date_average,18.5,2
N_hist_auth_purchase_date_uptonow,18.5,3
Y_union_auth_purchase_month_mean,18.5,1
score_numerical_std,18.5,1
merchants_avg_purchases_lag6_min,18.5,2
hist_month_lag_mean_x,18.25,1
union_installments_std_skew,18.25,4
union_7_2017_rate,18.25,4
merchants_avg_sales_lag12_mean,18.25,4
feature_2,18.25,1
Y_hist_auth_purchase_date_uptonow,18.25,2
score_log12_max,18.25,3
union_purchase_date_ptp,18.25,1
Y_hist_auth_purchase_date_ptp,18.25,3
union_9_2017_rate,18.25,4
first_active_month_weekofyear,18.0,4
hist_merchant_id_nunique,18.0,1
hist_purchase_date_average,18.0,4
hist_installments_sum,18.0,2
hist_month_lag_mean_y,18.0,3
historica_merchants_category_4_mean,18.0,4
hist_category_1_mean,18.0,4
new_merchants_numerical_1_median,18.0,1
new_merchants_numerical_2_mean,18.0,4
hist_installments_var_skew,18.0,3
union_weekofyear_nunique_x,18.0,1
union_4_2017_rate,18.0,1
union_weekofyear_nunique_x,18.0,2
union_purchase_amount_std_skew,17.75,2
union_merchants_numerical_1_skew,17.75,1
Y_hist_auth_category_1_mean,17.75,1
union_12_2017_rate,17.75,2
hist_purchase_date_average,17.75,2
N_hist_auth_month_diff_std,17.75,2
Y_hist_auth_purchase_month_mean,17.75,2
historica_merchants_category_4_sum,17.75,2
score_log12_mean,17.75,4
union_7_2017_rate,17.75,1
hist_installments_std_skew,17.5,2
union_purchase_amount_count_std,17.5,4
hist_purchase_month_std,17.5,4
hist_purchase_amount_min,17.5,2
score_log12_skew,17.5,3
N_hist_auth_merchant_id_nunique,17.5,1
union_month_lag_mean_x,17.5,2
hist_month_lag_mean_y,17.5,2
union_10_2017_rate,17.5,2
new_merchants_numerical_1_std,17.5,2
N_union_month_nunique_x,17.5,4
new_purchase_amount_median_std,17.5,1
score_numerical_mean,17.5,4
merchants_avg_sales_lag3_mean,17.25,2
Y_union_auth_purchase_date_average,17.25,4
Y_hist_auth_purchase_month_std,17.25,4
N_hist_auth_merchant_id_nunique,17.25,4
union_installments_var_skew,17.25,1
new_purchase_amount_var_mean,17.25,4
Y_hist_auth_month_diff_std,17.25,3
new_merchants_numerical_1_skew,17.25,1
union_1_2018_rate,17.25,4
union_purchase_amount_count_std,17.25,3
Y_hist_auth_purchase_date_average,17.25,2
union_2_2018_rate,17.25,1
new_month_lag_std_y,17.25,1
score_log6_max,17.25,3
Y_union_auth_installments_mean,17.25,4
merchants_avg_sales_lag6_mean,17.0,4
score_numerical_median,17.0,3
Y_hist_auth_purchase_month_std,17.0,3
Y_new_auth_purchase_amount_max,17.0,1
score_log12_max,17.0,2
score_numerical_std,17.0,4
union_installments_sum,17.0,3
Y_union_weekofyear_nunique,17.0,1
union_11_2017_rate,17.0,2
N_hist_auth_month_diff_std,17.0,3
union_month_nunique,17.0,3
union_merchants_category_4_sum,17.0,4
union_installments_median_skew,16.75,1
new_purchase_amount_skew_mean,16.75,4
new_month_lag_std_y,16.75,4
union_5_2017_rate,16.75,2
union_purchase_amount_min,16.75,2
hist_purchase_amount_count_mean,16.75,4
union_merchants_category_4_mean,16.75,4
score_log6_mean,16.75,4
feature_1,16.75,2
N_union_dayofweek_nunique_x,16.75,2
new_merchants_numerical_1_mean,16.75,4
new_merchants_numerical_1_min,16.75,2
hist_installments_mean_skew,16.5,2
N_hist_auth_category_1_mean,16.5,2
Y_hist_auth_merchant_id_nunique,16.5,2
N_hist_auth_month_lag_std,16.5,3
N_hist_auth_merchant_id_nunique,16.5,3
score_log3_max,16.5,2
new_merchants_numerical_1_mean,16.5,1
historica_merchants_category_2_mean,16.5,1
union_installments_max_skew,16.5,2
merchants_active_months_lag12_mean,16.5,3
merchants_avg_purchases_lag3_std,16.5,4
union_installments_var_skew,16.5,2
union_installments_max_mean,16.5,1
new_merchants_numerical_2_skew,16.5,4
union_installments_mean_skew,16.5,4
new_purchase_amount_skew_mean,16.5,1
hist_installments_max_mean,16.5,1
union_month_lag_std_y,16.25,2
score_log3_skew,16.25,2
N_union_auth_month_diff_mean,16.25,4
hist_purchase_amount_count_std,16.25,3
new_merchants_numerical_1_skew,16.25,4
hist_installments_median_skew,16.25,2
Y_union_auth_purchase_date_uptonow,16.25,3
union_5_2017_rate,16.25,4
union_8_2017_rate,16.25,4
union_month_lag_std_x,16.0,4
score_log6_std,16.0,4
union_installments_min_var,16.0,3
new_merchants_category_1_sum,16.0,2
union_8_2017_rate,16.0,3
union_installments_mean,16.0,4
merchants_active_months_lag6_mean,16.0,4
