feature,importance,fold
hist_purchase_amount_max_mean,54.0,2
historica_merchants_category_1_sum,53.75,1
Y_hist_auth_purchase_date_min,53.5,2
new_purchase_date_average,53.5,3
hist_purchase_amount_var_skew,53.5,2
union_purchase_date_uptonow,53.25,1
union_authorized_flag_mean,51.25,2
new_purchase_date_ptp,51.0,4
union_purchase_amount_skew_mean,51.0,1
days,51.0,2
days_feature_1,50.5,2
Y_hist_auth_month_diff_mean,50.25,2
N_hist_auth_purchase_amount_min,50.25,2
union_purchase_date_uptonow,50.25,2
days_feature_1,49.75,1
hist_purchase_amount_median_skew,49.75,2
union_merchants_category_1_sum,49.25,2
union_month_diff_mean,49.0,2
hist_purchase_date_max,48.75,2
union_purchase_amount_skew_skew,48.75,1
union_purchase_amount_median_skew,48.25,1
union_month_lag_mean_x,48.25,2
new_purchase_amount_std,47.75,1
hist_purchase_amount_var_skew,47.5,1
union_purchase_amount_median_skew,46.75,2
Y_union_month_nunique,46.5,2
union_purchase_date_max,46.25,1
score_log12_median,46.0,2
days_feature_2,45.75,3
new_purchase_month_std,45.75,2
merchants_avg_purchases_lag3_median,45.75,1
N_hist_auth_purchase_amount_min,45.75,1
union_purchase_date_max,45.5,2
Y_union_month_nunique_x,45.5,2
hist_purchase_amount_median_skew,45.25,1
hist_purchase_amount_std_skew,45.25,1
new_purchase_amount_mean,45.0,1
merchants_avg_purchases_lag3_min,44.75,2
Y_hist_auth_purchase_date_max,44.75,1
hist_purchase_date_min,44.75,1
hist_purchase_amount_skew_skew,44.25,2
Y_union_month_nunique,44.0,4
new_purchase_date_uptonow,44.0,3
new_purchase_amount_min_mean,44.0,2
union_month_lag_skew,43.5,2
union_authorized_flag_mean,43.5,3
Y_hist_auth_month_diff_mean,43.5,3
N_hist_auth_purchase_amount_std,43.5,2
union_purchase_amount_var_skew,43.0,2
union_category_1_mean,43.0,2
Y_hist_auth_purchase_amount_mean,43.0,2
new_purchase_amount_std,43.0,2
union_purchase_amount_skew_skew,42.75,2
new_purchase_month_std,42.75,1
days_feature_1,42.5,3
hist_purchase_amount_std_skew,42.5,2
hist_purchase_amount_min_skew,42.25,1
union_month_diff_mean,42.0,3
hist_purchase_amount_max_skew,42.0,2
Y_union_month_nunique,42.0,1
merchants_avg_purchases_lag3_min,42.0,1
historica_merchants_category_1_sum,42.0,4
N_hist_auth_purchase_date_uptonow,41.75,1
hist_purchase_amount_skew_std,41.75,1
new_purchase_date_uptonow,41.5,4
N_hist_auth_purchase_date_average,41.5,2
union_purchase_amount_var_skew,41.5,1
new_purchase_date_min,41.5,2
N_union_weekofyear_nunique_x,41.25,2
hist_purchase_amount_skew_std,40.75,2
union_month_lag_skew,40.5,1
hist_purchase_date_uptonow,40.5,2
union_month_diff_std,40.25,1
new_purchase_amount_median_mean,40.25,1
N_hist_auth_purchase_date_ptp,40.25,2
union_authorized_flag_mean,40.0,4
union_merchants_category_1_sum,40.0,1
merchants_avg_sales_lag12_min,40.0,1
merchants_avg_purchases_lag6_median,39.75,2
Y_union_month_nunique_x,39.75,3
N_hist_auth_purchase_amount_sum,39.75,3
union_purchase_amount_skew_mean,39.5,2
union_authorized_flag_std,39.5,2
hist_purchase_date_max,39.5,4
N_hist_auth_purchase_date_uptonow,39.5,2
union_month_lag_mean_x,39.5,1
merchants_avg_purchases_lag3_median,39.25,2
hist_purchase_amount_max_skew,39.25,1
days,39.0,1
union_month_diff_std,39.0,2
new_month_diff_mean,39.0,2
score_numerical_skew,39.0,2
union_authorized_flag_std,38.75,1
score_numerical_skew,38.5,1
union_purchase_amount_median_skew,38.5,3
union_purchase_amount_count_skew,38.5,1
hist_purchase_amount_skew_skew,38.5,3
new_purchase_amount_std,38.25,4
new_purchase_amount_mean,38.25,3
new_purchase_amount_min,38.25,2
N_union_weekofyear_nunique_x,38.25,1
hist_installments_sum,38.0,1
new_purchase_date_max,38.0,1
N_union_hour_nunique_x,38.0,1
Y_union_auth_month_diff_mean,38.0,3
hist_purchase_amount_min_skew,38.0,2
Y_union_auth_month_lag_mean,37.75,1
hist_purchase_date_min,37.75,2
score_log6_median,37.75,2
union_category_1_mean,37.5,1
hist_purchase_amount_skew_mean,37.5,1
new_purchase_date_average,37.25,4
Y_hist_auth_purchase_date_min,37.25,1
Y_union_auth_month_lag_mean,37.0,2
new_purchase_date_max,36.75,2
union_purchase_amount_skew_std,36.5,2
Y_hist_auth_installments_sum,36.5,2
hist_installments_sum,36.5,2
union_merchants_category_1_mean,36.5,1
union_purchase_amount_count_skew,36.25,2
new_purchase_amount_min_mean,36.25,3
union_purchase_date_uptonow,36.25,3
N_hist_auth_purchase_amount_std,36.0,1
Y_union_month_nunique,36.0,3
score_log3_median,36.0,2
union_purchase_amount_min_skew,36.0,1
Y_union_month_nunique_x,36.0,4
hist_purchase_amount_skew_mean,35.75,2
N_hist_auth_installments_sum,35.75,4
union_merchants_category_1_sum,35.75,3
Y_union_auth_category_1_mean,35.75,2
score_log3_median,35.5,1
new_purchase_amount_min,35.5,1
hist_installments_skew_skew,35.5,1
hist_installments_median_skew,35.5,1
N_hist_auth_purchase_amount_sum,35.25,4
merchants_avg_sales_lag12_min,35.25,2
N_hist_auth_purchase_month_std,35.25,2
score_log12_median,35.25,1
new_month_diff_mean,35.25,1
hist_purchase_date_max,35.0,3
N_hist_auth_installments_sum,34.75,3
union_purchase_amount_skew_std,34.75,1
union_month_lag_mean_y,34.5,2
Y_union_auth_purchase_date_max,34.5,1
merchants_active_months_lag12_skew,34.5,2
score_log6_max,34.5,1
Y_hist_auth_purchase_date_max,34.25,2
new_merchants_category_1_sum,34.25,2
hist_installments_skew_skew,34.25,2
historica_merchants_merchant_group_id_nunique,34.0,1
new_purchase_amount_sum,34.0,1
Y_union_auth_purchase_date_uptonow,34.0,1
union_month_lag_mean_y,33.75,1
new_purchase_amount_std,33.5,3
N_hist_auth_purchase_date_average,33.5,1
hist_month_diff_mean,33.5,4
days_feature_1,33.5,4
N_hist_auth_purchase_date_ptp,33.5,1
Y_union_auth_category_1_mean,33.5,3
union_purchase_amount_max_skew,33.25,1
N_union_auth_purchase_date_average,33.25,1
union_purchase_amount_min_skew,33.25,2
merchants_active_months_lag12_std,33.25,1
new_purchase_date_min,33.25,1
Y_hist_auth_purchase_date_min,33.0,3
score_numerical_median,33.0,1
N_hist_auth_month_lag_mean,33.0,1
N_hist_auth_category_1_mean,32.75,2
Y_hist_auth_purchase_date_ptp,32.75,2
historica_merchants_category_1_mean,32.75,1
hist_month_lag_mean_x,32.75,2
Y_union_auth_purchase_date_uptonow,32.75,2
historica_merchants_category_4_sum,32.75,2
Y_hist_auth_purchase_date_uptonow,32.5,1
Y_union_auth_purchase_month_std,32.5,2
union_purchase_date_uptonow,32.0,4
union_merchants_category_1_sum,32.0,4
Y_hist_auth_month_lag_mean,32.0,1
Y_union_auth_purchase_date_max,32.0,2
hist_month_diff_mean,31.75,3
hist_purchase_amount_count_skew,31.75,1
new_purchase_amount_mean,31.75,4
union_installments_max_skew,31.75,1
union_purchase_month_std,31.75,1
merchants_avg_purchases_lag6_median,31.75,1
hist_purchase_amount_median_mean,31.5,1
historica_merchants_category_1_sum,31.5,3
merchants_avg_purchases_lag3_min,31.5,3
N_union_auth_purchase_date_average,31.5,2
union_merchants_category_1_mean,31.5,2
union_installments_min_skew,31.25,1
hist_installments_skew_std,31.25,2
Y_hist_auth_purchase_date_uptonow,31.25,2
union_month_diff_mean,31.25,4
score_log6_median,31.25,1
N_hist_auth_month_lag_mean,31.0,2
new_purchase_amount_mean_mean,31.0,1
union_purchase_amount_std_skew,31.0,1
N_hist_auth_purchase_month_mean,31.0,1
Y_union_auth_category_1_mean,31.0,4
hist_installments_skew_std,30.75,1
merchants_active_months_lag12_skew,30.75,1
union_purchase_amount_std_skew,30.75,2
new_purchase_amount_count_mean,30.75,2
merchants_avg_sales_lag3_min,30.75,2
new_merchants_category_1_mean,30.75,2
hist_purchase_amount_mean_skew,30.75,2
union_month_lag_skew,30.75,3
days_feature_3,30.75,1
N_hist_auth_purchase_amount_min,30.75,3
N_hist_auth_installments_std,30.25,2
union_purchase_amount_max_skew,30.25,2
union_purchase_amount_mean_skew,30.25,1
merchants_avg_sales_lag3_min,30.0,1
hist_purchase_amount_count_skew,30.0,2
hist_purchase_date_uptonow,29.75,1
merchants_avg_sales_lag12_min,29.75,4
merchants_avg_sales_lag6_min,29.75,2
score_log3_skew,29.5,1
Y_hist_auth_installments_sum,29.5,1
historica_merchants_category_4_sum,29.5,1
hist_purchase_month_std,29.25,1
Y_hist_auth_purchase_amount_mean,29.25,1
Y_hist_auth_category_1_mean,29.25,1
Y_hist_auth_month_diff_mean,29.25,4
Y_union_auth_purchase_date_max,29.25,3
N_hist_auth_purchase_amount_max,29.25,1
hist_purchase_amount_mean_skew,29.25,1
hist_installments_var_skew,29.0,2
hist_month_diff_std,29.0,2
new_purchase_month_min,29.0,1
Y_hist_auth_purchase_date_max,29.0,4
hist_installments_var_skew,29.0,1
merchants_avg_purchases_lag12_median,29.0,2
hist_month_lag_skew,28.75,1
days_feature_3,28.5,2
new_purchase_amount_median_mean,28.5,2
hist_month_diff_std,28.5,1
hist_installments_min_skew,28.5,1
Y_hist_auth_purchase_date_average,28.25,2
N_hist_auth_month_diff_std,28.25,1
hist_installments_min_skew,28.25,2
Y_hist_auth_purchase_date_average,28.25,1
merchants_active_months_lag12_std,28.25,2
union_8_2017_rate,28.25,1
hist_purchase_amount_median_skew,28.0,3
Y_union_auth_month_diff_mean,28.0,4
hist_month_lag_mean_x,28.0,1
score_log6_max,28.0,2
Y_hist_auth_purchase_date_ptp,28.0,1
merchants_avg_purchases_lag6_min,28.0,2
new_purchase_amount_min_mean,27.75,1
hist_installments_max_skew,27.75,1
hist_installments_skew_mean,27.75,2
new_merchants_category_1_mean,27.75,1
union_merchants_category_1_mean,27.75,4
score_log3_max,27.5,2
hist_category_1_mean,27.5,1
new_purchase_amount_count_mean,27.5,1
score_log12_skew,27.5,2
hist_purchase_amount_min_skew,27.25,4
N_hist_auth_purchase_month_std,27.25,1
hist_installments_std_skew,27.25,1
union_month_lag_std_y,27.25,1
union_installments_skew_mean,27.0,1
score_log12_max,27.0,2
union_purchase_date_max,27.0,3
union_authorized_flag_std,27.0,3
N_hist_auth_installments_std,27.0,1
hist_installments_median_skew,27.0,2
score_log3_max,27.0,1
Y_hist_auth_month_lag_mean,27.0,2
hist_installments_max_skew,27.0,4
N_hist_auth_purchase_amount_mean,27.0,2
union_9_2017_rate,27.0,1
new_purchase_month_min,26.75,2
merchants_avg_purchases_lag6_min,26.75,1
new_merchants_category_1_sum,26.75,3
merchants_avg_purchases_lag12_median,26.5,1
merchants_avg_purchases_lag3_min,26.5,4
union_installments_var_skew,26.5,1
historica_merchants_category_1_mean,26.5,2
N_hist_auth_purchase_date_uptonow,26.5,4
N_hist_auth_purchase_month_mean,26.5,2
hist_month_lag_skew,26.25,2
hist_installments_mean_skew,26.25,2
Y_hist_auth_category_1_mean,26.25,2
Y_hist_auth_purchase_amount_max,26.25,1
merchants_avg_purchases_lag3_std,26.25,1
union_9_2017_rate,26.25,2
N_hist_auth_merchant_category_id_nunique,26.0,1
union_weekofyear_nunique_x,26.0,2
N_hist_auth_category_1_sum,26.0,2
N_hist_auth_purchase_date_average,25.75,3
score_log12_max,25.75,1
Y_union_auth_month_diff_std,25.75,2
union_installments_skew_skew,25.75,1
new_purchase_amount_mean_mean,25.75,2
new_purchase_month_max,25.75,2
union_purchase_amount_mean_skew,25.75,2
Y_hist_auth_month_diff_std,25.5,1
merchants_avg_sales_lag6_median,25.5,1
N_hist_auth_month_diff_std,25.5,2
hist_purchase_amount_var_skew,25.25,4
union_11_2017_rate,25.25,1
score_numerical_skew,25.25,4
new_purchase_amount_count_mean,25.25,4
Y_hist_auth_purchase_month_std,25.25,2
Y_hist_auth_purchase_amount_mean,25.25,3
Y_hist_auth_purchase_date_max,25.25,3
Y_hist_auth_month_diff_std,25.25,2
new_purchase_amount_min,25.0,3
Y_hist_auth_purchase_amount_std,25.0,1
new_purchase_amount_sum,25.0,2
hist_purchase_amount_skew_skew,25.0,4
days,25.0,3
Y_hist_auth_merchant_id_nunique,25.0,2
Y_hist_auth_purchase_date_min,25.0,4
union_installments_max_skew,25.0,2
union_authorized_flag_std,25.0,4
new_purchase_month_max,25.0,1
new_merchants_numerical_1_median,25.0,1
hist_purchase_amount_median_std,25.0,1
Y_union_auth_month_lag_std,24.75,1
N_hist_auth_purchase_date_min,24.75,1
union_12_2017_rate,24.75,1
merchants_avg_sales_lag6_median,24.75,2
merchants_avg_purchases_lag3_std,24.75,2
N_hist_auth_category_1_mean,24.75,1
merchants_avg_sales_lag6_min,24.75,1
Y_union_auth_month_diff_std,24.75,1
historica_merchants_numerical_1_skew,24.5,1
merchants_avg_sales_lag3_skew,24.5,2
union_installments_skew_mean,24.5,2
union_installments_min_skew,24.25,2
new_merchants_category_1_sum,24.25,1
N_hist_auth_month_lag_std,24.0,2
union_weekofyear_nunique,24.0,2
union_1_2018_rate,24.0,1
Y_union_auth_purchase_month_std,24.0,1
hist_month_lag_mean_y,24.0,2
hist_installments_max_skew,24.0,2
union_merchants_numerical_2_skew,24.0,2
union_installments_skew_std,24.0,1
N_hist_auth_purchase_amount_min,23.75,4
hist_month_lag_mean_y,23.75,1
hist_purchase_amount_max_skew,23.75,3
union_purchase_date_max,23.75,4
hist_purchase_amount_mean_mean,23.75,2
score_log12_mean,23.75,2
Y_union_auth_purchase_month_mean,23.5,2
score_log3_median,23.5,4
N_hist_auth_purchase_amount_mean,23.5,1
merchants_avg_purchases_lag3_median,23.5,3
union_installments_std_skew,23.5,1
score_numerical_skew,23.5,3
hist_installments_max_mean,23.5,1
hist_purchase_amount_median_std,23.5,2
score_log12_median,23.5,4
hist_purchase_amount_min_mean,23.25,2
hist_purchase_amount_mean_mean,23.25,1
union_installments_skew_mean,23.25,4
score_log12_skew,23.25,1
Y_union_auth_purchase_month_mean,23.25,1
union_purchase_amount_median_skew,23.25,4
feature_1,23.25,1
new_purchase_date_max,23.25,3
union_installments_median_skew,23.25,2
score_log3_skew,23.0,2
Y_union_auth_month_lag_std,23.0,2
union_installments_sum,23.0,2
union_installments_skew_skew,23.0,2
historica_merchants_numerical_2_skew,23.0,2
new_purchase_amount_min_mean,23.0,4
first_active_month_weekofyear,22.75,1
historica_merchants_category_2_mean,22.75,1
score_log6_median,22.75,3
hist_purchase_amount_std_skew,22.75,4
hist_category_1_mean,22.75,2
hist_installments_var_skew,22.75,3
merchants_active_months_lag12_mean,22.75,2
score_log6_median,22.75,4
N_hist_auth_purchase_amount_max,22.75,2
merchants_active_months_lag12_std,22.75,3
N_hist_auth_category_1_sum,22.5,1
new_merchants_category_1_sum,22.5,4
Y_union_auth_month_lag_mean,22.5,3
new_purchase_amount_skew_mean,22.5,1
historica_merchants_numerical_1_skew,22.5,2
Y_hist_auth_month_lag_std,22.5,2
hist_purchase_amount_min_skew,22.5,3
N_hist_auth_installments_mean,22.5,1
merchants_active_months_lag12_skew,22.5,4
hist_installments_sum,22.5,4
hist_purchase_date_min,22.5,4
merchants_avg_sales_lag3_median,22.5,1
Y_hist_auth_category_1_mean,22.5,3
union_purchase_amount_std_skew,22.5,4
merchants_active_months_lag12_std,22.25,4
hist_purchase_amount_var_skew,22.25,3
union_installments_skew_mean,22.25,3
new_purchase_amount_min,22.25,4
union_installments_mean,22.25,1
hist_purchase_amount_median_mean,22.25,2
Y_hist_auth_month_diff_std,22.25,3
new_purchase_amount_median_mean,22.25,3
union_purchase_amount_min_std,22.25,1
hist_purchase_month_mean,22.25,2
new_merchants_numerical_1_skew,22.0,1
hist_purchase_amount_min_std,22.0,2
Y_hist_auth_purchase_date_uptonow,22.0,4
Y_hist_auth_month_lag_mean,22.0,3
first_active_month_weekofyear,22.0,2
merchants_avg_sales_lag12_median,22.0,2
merchants_avg_sales_lag3_skew,21.75,1
merchants_avg_sales_lag12_min,21.75,3
union_2_2018_rate,21.75,1
Y_hist_auth_purchase_amount_min,21.75,2
union_purchase_amount_min_std,21.75,2
hist_purchase_amount_count_std,21.75,1
historica_merchants_merchant_group_id_nunique,21.75,3
union_month_diff_std,21.75,3
N_union_month_nunique_x,21.75,1
union_installments_max_skew,21.75,4
merchants_avg_sales_lag3_mean,21.75,2
new_month_diff_mean,21.75,3
hist_purchase_month_std,21.5,2
union_purchase_amount_skew_std,21.5,3
union_category_1_mean,21.5,3
hist_purchase_amount_median_std,21.5,4
days_feature_3,21.5,3
union_category_1_mean,21.5,4
union_merchants_category_1_mean,21.5,3
union_7_2017_rate,21.5,1
union_10_2017_rate,21.25,2
N_hist_auth_purchase_date_max,21.25,1
union_12_2017_rate,21.25,2
merchants_avg_sales_lag3_min,21.25,4
union_installments_var_skew,21.25,2
historica_merchants_category_4_sum,21.25,3
hist_purchase_date_min,21.25,3
new_merchants_numerical_1_min,21.0,2
union_installments_mean_skew,21.0,1
hist_installments_sum,21.0,3
hist_purchase_amount_median_skew,21.0,4
score_log6_mean,21.0,1
Y_union_auth_purchase_date_uptonow,21.0,3
new_purchase_amount_median_mean,21.0,4
merchants_active_months_lag6_mean,21.0,1
union_weekofyear_nunique_x,21.0,1
hist_purchase_date_ptp,21.0,2
merchants_avg_purchases_lag12_min,21.0,1
union_installments_mean_skew,20.75,2
new_merchants_numerical_1_median,20.75,3
union_installments_skew_std,20.75,2
hist_purchase_date_ptp,20.75,1
union_merchants_numerical_1_skew,20.75,2
Y_hist_auth_purchase_amount_min,20.75,1
union_purchase_amount_min_skew,20.75,3
union_merchants_category_2_sum,20.75,1
new_merchants_numerical_1_std,20.75,1
union_purchase_amount_count_skew,20.75,3
score_numerical_median,20.75,2
union_purchase_amount_skew_std,20.75,4
hist_installments_skew_mean,20.75,1
union_6_2017_rate,20.5,2
hist_purchase_amount_skew_std,20.5,3
N_union_hour_nunique_x,20.5,3
N_hist_auth_month_lag_mean,20.5,3
Y_hist_auth_purchase_amount_std,20.5,4
historica_merchants_merchant_group_id_nunique,20.5,4
hist_purchase_amount_skew_std,20.5,4
new_purchase_amount_mean_mean,20.5,4
N_hist_auth_month_lag_std,20.5,1
N_union_auth_month_diff_mean,20.5,1
hist_purchase_date_uptonow,20.5,4
hist_installments_max_mean,20.5,2
score_log6_skew,20.5,2
new_purchase_date_min,20.5,4
Y_hist_auth_month_lag_mean,20.5,4
union_purchase_amount_mean_skew,20.5,3
N_hist_auth_month_diff_std,20.25,4
N_hist_auth_purchase_month_mean,20.25,3
union_month_lag_mean_y,20.25,3
merchants_avg_purchases_lag12_min,20.25,2
union_purchase_amount_var_std,20.25,1
Y_union_auth_month_lag_max,20.25,1
N_union_auth_month_diff_mean,20.25,2
union_10_2017_rate,20.25,1
union_month_lag_skew,20.25,4
merchants_avg_purchases_lag3_median,20.25,4
union_weekofyear_nunique,20.25,1
feature_1,20.25,2
new_purchase_amount_count_mean,20.25,3
new_purchase_month_max,20.25,3
hist_installments_mean_skew,20.0,1
union_purchase_amount_max_skew,20.0,3
N_hist_auth_purchase_date_uptonow,20.0,3
historica_merchants_category_2_sum,20.0,1
union_purchase_amount_skew_skew,20.0,4
hist_month_lag_std_y,20.0,2
Y_hist_auth_purchase_month_std,20.0,1
N_hist_auth_category_1_sum,19.75,4
new_purchase_amount_mean_mean,19.75,3
union_purchase_amount_min_mean,19.75,2
N_union_auth_purchase_date_average,19.75,3
hist_installments_skew_skew,19.75,3
union_installments_std_skew,19.75,2
merchants_avg_purchases_lag3_skew,19.75,2
Y_hist_auth_purchase_amount_max,19.5,2
N_hist_auth_purchase_amount_mean,19.5,3
new_purchase_amount_std_mean,19.5,2
Y_hist_auth_purchase_date_uptonow,19.5,3
N_hist_auth_installments_std,19.5,3
N_hist_auth_purchase_date_min,19.5,2
Y_union_auth_purchase_date_max,19.5,4
union_purchase_amount_skew_skew,19.5,3
union_purchase_month_mean,19.5,1
feature_1,19.5,3
merchants_avg_purchases_lag3_skew,19.5,1
historica_merchants_category_4_mean,19.25,1
new_purchase_amount_sum,19.25,4
Y_union_auth_month_lag_std,19.25,3
union_purchase_amount_min_skew,19.25,4
hist_installments_skew_mean,19.25,3
union_merchants_numerical_2_skew,19.25,1
Y_union_auth_month_lag_mean,19.25,4
union_month_lag_mean_x,19.25,3
N_union_weekofyear_nunique_x,19.25,4
hist_month_lag_mean_y,19.0,3
union_month_nunique,19.0,2
N_hist_auth_purchase_date_ptp,19.0,4
Y_hist_auth_purchase_amount_std,19.0,2
union_purchase_amount_std_skew,19.0,3
days,19.0,4
hist_installments_std_skew,19.0,2
Y_hist_auth_purchase_date_ptp,19.0,3
hist_purchase_amount_std_skew,19.0,3
historica_merchants_category_4_mean,19.0,2
union_purchase_amount_median_mean,19.0,2
new_merchants_category_1_mean,18.75,3
hist_purchase_amount_count_skew,18.75,3
union_month_lag_std_y,18.75,2
union_month_nunique_x,18.75,2
union_installments_median_skew,18.75,1
new_purchase_date_max,18.75,4
Y_hist_auth_purchase_amount_std,18.75,3
merchants_active_months_lag12_mean,18.75,3
N_union_dayofweek_nunique_x,18.75,1
new_merchants_numerical_1_median,18.75,2
score_log3_mean,18.75,1
union_merchants_category_4_sum,18.5,2
union_merchants_numerical_1_skew,18.5,1
days_feature_3,18.5,4
union_purchase_amount_var_skew,18.5,4
merchants_active_months_lag12_mean,18.5,1
N_union_hour_nunique_x,18.5,2
Y_hist_auth_purchase_amount_mean,18.5,4
hist_purchase_amount_median_mean,18.25,3
union_purchase_amount_std_std,18.25,1
hist_purchase_amount_max_skew,18.25,4
N_hist_auth_category_1_sum,18.25,3
merchants_avg_sales_lag12_skew,18.25,2
hist_purchase_amount_std_std,18.25,1
score_numerical_median,18.25,3
hist_installments_skew_skew,18.25,4
hist_month_lag_std_y,18.25,1
merchants_avg_sales_lag3_min,18.25,3
union_purchase_amount_skew_mean,18.25,3
union_8_2017_rate,18.25,2
historica_merchants_category_2_mean,18.25,2
new_purchase_month_max,18.25,4
merchants_avg_purchases_lag6_min,18.25,3
score_log12_median,18.25,3
union_purchase_amount_median_mean,18.25,1
merchants_avg_sales_lag12_median,18.25,4
union_purchase_month_std,18.25,2
union_11_2017_rate,18.0,2
N_hist_auth_purchase_date_ptp,18.0,3
hist_purchase_amount_min_mean,18.0,1
union_merchants_category_4_mean,18.0,1
Y_union_auth_purchase_month_mean,18.0,3
new_purchase_amount_std_mean,18.0,1
Y_union_auth_purchase_amount_min,18.0,2
union_2_2018_rate,18.0,2
union_month_lag_std_y,18.0,3
union_purchase_amount_var_skew,18.0,3
historica_merchants_merchant_group_id_nunique,18.0,2
union_installments_max_mean,18.0,1
N_hist_auth_purchase_amount_max,17.75,3
union_installments_var_skew,17.75,3
hist_purchase_amount_count_skew,17.75,4
Y_union_auth_purchase_amount_min,17.75,1
Y_union_auth_purchase_date_ptp,17.75,1
merchants_avg_sales_lag12_skew,17.75,1
union_installments_skew_skew,17.75,3
new_purchase_amount_skew_mean,17.75,2
hist_month_diff_std,17.75,3
hist_installments_min_std,17.75,3
union_purchase_month_std,17.75,3
merchants_avg_sales_lag12_mean,17.75,1
union_purchase_month_mean,17.75,2
union_purchase_date_ptp,17.5,1
merchants_active_months_lag12_skew,17.5,3
new_merchants_numerical_2_median,17.5,2
new_merchants_numerical_2_median,17.5,1
Y_hist_auth_installments_mean,17.5,1
new_purchase_date_min,17.5,3
N_hist_auth_month_diff_std,17.5,3
N_hist_auth_month_lag_mean,17.5,4
N_union_month_nunique_x,17.5,2
N_hist_auth_purchase_month_mean,17.5,4
score_log12_mean,17.5,1
N_hist_auth_purchase_amount_mean,17.5,4
new_merchants_category_1_mean,17.5,4
merchants_avg_purchases_lag12_median,17.5,4
union_4_2017_rate,17.5,2
N_hist_auth_purchase_date_average,17.5,4
N_union_auth_purchase_date_average,17.5,4
union_month_nunique,17.25,4
new_purchase_month_min,17.25,3
union_purchase_date_ptp,17.25,2
union_purchase_amount_max_skew,17.25,4
N_hist_auth_merchant_id_nunique,17.25,1
merchants_avg_purchases_lag3_skew,17.25,3
union_1_2018_rate,17.25,2
union_5_2017_rate,17.25,1
score_log3_max,17.25,4
score_log12_max,17.25,4
Y_new_auth_purchase_amount_max,17.25,3
union_month_nunique,17.25,1
union_month_lag_mean_x,17.25,4
merchants_avg_purchases_lag12_skew,17.25,1
hist_purchase_month_mean,17.25,1
historica_merchants_category_4_sum,17.25,4
union_purchase_amount_median_std,17.25,1
N_hist_auth_purchase_amount_std,17.25,4
Y_union_auth_purchase_month_std,17.25,4
N_hist_auth_purchase_amount_std,17.25,3
score_numerical_std,17.25,1
merchants_avg_sales_lag3_std,17.0,2
union_installments_sum,17.0,3
score_numerical_mean,17.0,1
Y_hist_auth_purchase_date_ptp,17.0,4
N_hist_auth_city_id_nunique,17.0,2
hist_purchase_amount_min_std,17.0,1
merchants_avg_purchases_lag3_var,17.0,2
union_month_lag_std_x,17.0,1
union_installments_sum,17.0,1
hist_purchase_date_average,17.0,1
hist_installments_min_skew,17.0,3
score_log3_skew,16.75,3
merchants_avg_purchases_lag6_min,16.75,4
union_purchase_amount_median_std,16.75,2
N_hist_auth_purchase_amount_max,16.75,4
union_installments_min_skew,16.75,4
hist_purchase_amount_mean_skew,16.75,3
hist_installments_min_mean,16.75,1
Y_union_auth_purchase_date_uptonow,16.75,4
hist_installments_skew_std,16.75,3
score_numerical_std,16.75,2
merchants_avg_purchases_lag6_median,16.75,3
N_hist_auth_merchant_id_nunique,16.75,2
historica_merchants_numerical_1_skew,16.75,4
Y_union_auth_installments_sum,16.75,2
new_purchase_month_std,16.75,3
merchants_avg_sales_lag6_skew,16.75,1
hist_purchase_amount_std_std,16.75,2
Y_hist_auth_month_lag_std,16.75,1
